protocol_version,protocol_sha256,config_sha256,code_commit,phase,session,status,geometry,subject,split,d_relative_error,g_relative_error,d_limit,g_limit,g_direct_whitened_relative_error,g_direct_whitened_limit,permutation_d_relative_error,permutation_g_relative_error,permutation_limit,le_d_g_identity_relative_error,le_d_g_identity_limit,d_symmetry_relative_error,d_diagonal_max_abs,d_minimum,g_symmetry_relative_error,structure_tolerance,passed
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,4,B,3.2166243579222735e-15,2.208581032188367e-15,1e-10,1e-10,4.475065158656169e-15,1e-10,1.2576962441573299e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,4,F,2.391416239074337e-15,3.987770156546358e-15,1e-10,1e-10,4.091435633537304e-15,1e-10,2.263579824633901e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,5,A,5.602445873801555e-15,5.20789408183689e-15,1e-10,1e-10,2.034868056445008e-14,1e-10,4.833127071173187e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,5,B,5.785008948646584e-15,4.215807973122652e-15,1e-10,1e-10,1.4479196762646712e-14,1e-10,2.3590612002867314e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,5,F,3.5922010390552705e-15,2.3948921072696015e-15,1e-10,1e-10,3.1183030366554654e-14,1e-10,6.845344487230484e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,6,A,4.0590740981591205e-15,3.6413320679219826e-15,1e-10,1e-10,5.354118219731818e-15,1e-10,9.028505489831056e-15,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,6,B,2.8076167889036816e-15,3.4796170359008978e-15,1e-10,1e-10,3.4985498811965845e-15,1e-10,1.1657510015206333e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,6,F,2.401968227596661e-15,2.3754056961631747e-15,1e-10,1e-10,2.9327794629398345e-15,1e-10,1.3804501361583838e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,7,A,2.2596474007619888e-15,2.682079292830549e-15,1e-10,1e-10,4.063156307122218e-15,1e-10,1.1501820699872252e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,7,B,3.360420479783938e-15,2.872928783618463e-15,1e-10,1e-10,7.469867472031997e-15,1e-10,1.0701718788397518e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,7,F,2.205468451553367e-15,2.2250516783470175e-15,1e-10,1e-10,7.384518861755685e-15,1e-10,9.850668870727596e-15,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,8,A,1.052229489334561e-15,3.7854298680341985e-15,1e-10,1e-10,3.982093994601737e-15,1e-10,1.3307091156275364e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,8,B,2.162592554488447e-15,2.431132039248273e-15,1e-10,1e-10,6.226056109664739e-15,1e-10,1.3618910362647537e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,8,F,1.4274402947512748e-15,2.3158466819734773e-15,1e-10,1e-10,3.788641628651306e-15,1e-10,1.4759108763050028e-14,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,9,A,1.2760897323889606e-15,1.2020917877248753e-15,1e-10,1e-10,6.42926755481132e-15,1e-10,5.235890555571556e-15,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,9,B,1.3859206166980347e-15,1.6393660595237372e-15,1e-10,1e-10,7.788586355782323e-15,1e-10,8.174878269347885e-15,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,AIRM,9,F,2.2725319045422413e-15,2.7051274488583983e-15,1e-10,1e-10,4.940426498849979e-15,1e-10,5.366771281341908e-15,0.0,1e-10,,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,1,A,8.399270902489936e-16,1.932520437739096e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.504538868223698e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,1,B,6.505332695880679e-16,1.0338902047635881e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.573351273609614e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,1,F,8.96568370839841e-16,2.8307483736986876e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.3346288904917917e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,2,A,9.41004325635945e-16,3.2190292380655623e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.4715591549044365e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,2,B,1.7250023025541802e-15,4.979324856083763e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.2443201701025697e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,2,F,1.825489290776205e-15,4.374546589974395e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.0802335559036226e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,3,A,1.0315216434427258e-15,2.0344965132401524e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.9639709325274047e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,3,B,1.690748202673837e-15,3.884113238899773e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.822501038153314e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,3,F,1.6008180157318107e-15,3.2730508596629853e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.754445249132575e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,4,A,1.1367109176313238e-15,2.509541897831557e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.8276117512812927e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,4,B,9.573078892501762e-16,2.105327343688278e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.945658673579793e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,4,F,9.927271015554452e-16,2.547197240010548e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.4473871214292696e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,5,A,1.3066378754782407e-15,3.7128385675590995e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.1285562260313986e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,5,B,1.0049519190516503e-15,4.704545646154654e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.7409185250674106e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,5,F,2.0571831475842388e-15,5.635780214035406e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.5088358018768474e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,6,A,7.842747627433321e-16,3.640821107531088e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.234163178785166e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,6,B,8.991363175854655e-16,2.994781905835546e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.6441806340120096e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,6,F,1.2915447846220483e-15,3.52896931873015e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.6478380095845916e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,7,A,9.87125932305764e-16,2.3456140143042865e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.9085118515203452e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,7,B,1.0078702947624469e-15,2.0012936316611304e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.7677449729943255e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,7,F,1.0825142713424818e-15,3.147334822601459e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,4.2152946551910727e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,8,A,1.279250262692673e-15,2.9749412433494044e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.4897744183702584e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,8,B,9.047821893561148e-16,3.9888636242847635e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.6143932201000557e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,8,F,1.311178979182089e-15,3.125230221652642e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.245862236618283e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,9,A,1.4384752014909831e-15,2.709494121091749e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,1.0452928899294239e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,9,B,1.1947511498793537e-15,2.7643325991835566e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,3.5392931877144187e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,confirmatory,1test,PASS,LE,9,F,9.812766165086285e-16,1.5916325769312979e-15,1e-10,1e-10,,1e-10,0.0,0.0,1e-10,2.3298586296588066e-16,1e-10,0.0,0.0,0.0,0.0,1e-12,True
